CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgUnitPrice,Country,Cluster
15221.0,365,1,403.25,43,12.71,United Kingdom,0
15222.0,318,1,585.0,440,1.344,United Kingdom,0
15223.0,225,2,755.75,213,4.0865,United Kingdom,0
15224.0,357,2,322.08,152,3.2135714285714285,United Kingdom,0
15225.0,233,1,409.4,226,3.45,United Kingdom,0
15226.0,310,1,154.41,71,3.8425,United Kingdom,0
15227.0,36,5,1219.4,750,4.578448275862069,United Kingdom,1
15228.0,65,4,3386.71,2255,3.18552,United Kingdom,1
15230.0,238,2,429.6,351,1.7817391304347827,United Kingdom,0
15232.0,112,2,612.06,686,1.0306451612903225,United Kingdom,1
15234.0,276,1,197.0,196,1.682857142857143,United Kingdom,0
15235.0,217,12,2247.51,1324,2.99055944055944,United Kingdom,0
15236.0,298,1,321.05,269,1.6386666666666665,United Kingdom,0
15237.0,1,4,1412.32,1071,2.5204040404040406,United Kingdom,1
15238.0,28,3,1071.99,692,4.8076,United Kingdom,1
15239.0,9,2,780.59,594,1.9677551020408164,United Kingdom,1
15240.0,44,5,1706.57,1369,2.5883333333333334,United Kingdom,1
15241.0,66,8,1756.44,1818,1.882,United Kingdom,1
15243.0,73,1,316.68,185,2.45,United Kingdom,1
15244.0,64,2,631.57,405,2.3405882352941174,United Kingdom,1
15245.0,133,3,2515.84,1784,1.8764044943820224,United Kingdom,1
15246.0,237,2,514.15,247,2.9833333333333334,United Kingdom,0
15247.0,121,1,356.0,160,2.083333333333333,United Kingdom,1
15249.0,31,13,6688.46,3577,2.8037142857142854,United Kingdom,1
15251.0,8,11,10484.99,6171,3.865765765765766,United Kingdom,1
15252.0,35,2,740.78,522,2.062727272727273,United Kingdom,1
15253.0,15,5,918.2,866,1.6766037735849058,United Kingdom,1
15254.0,126,1,300.36,275,2.03,United Kingdom,1
15255.0,66,1,890.85,489,2.7510638297872343,United Kingdom,1
15256.0,148,1,98.45,55,1.8166666666666669,United Kingdom,0
15257.0,282,1,317.15,46,30.957142857142856,United Kingdom,0
15258.0,168,2,623.16,142,5.6376470588235295,United Kingdom,0
15260.0,99,7,1810.77,885,3.4683116883116885,United Kingdom,1
15261.0,134,1,254.82,270,1.1994736842105262,United Kingdom,1
15262.0,323,1,178.95000000000002,73,3.2950000000000004,United Kingdom,0
15263.0,106,1,156.51,89,2.9575,United Kingdom,1
15264.0,63,1,393.74,265,2.31,United Kingdom,1
15265.0,150,2,1506.12,612,4.574390243902439,United Kingdom,0
15266.0,337,1,119.3,18,6.75,United Kingdom,0
15267.0,21,5,1717.36,944,1.8354545454545448,United Kingdom,1
15269.0,23,1,408.8,26,74.975,United Kingdom,1
15270.0,15,7,2379.49,1521,6.593658536585365,United Kingdom,1
15271.0,6,15,2507.07,1262,2.7365328467153285,United Kingdom,1
15272.0,56,2,721.94,310,4.119047619047619,United Kingdom,1
15274.0,3,2,716.57,619,2.0589361702127658,United Kingdom,1
15275.0,37,1,615.14,498,3.257073170731707,United Kingdom,1
15276.0,65,1,135.31,64,2.4048076923076924,United Kingdom,1
15277.0,46,1,255.9,205,1.7708333333333333,United Kingdom,1
15279.0,354,1,290.51,189,3.8610526315789473,United Kingdom,0
15280.0,171,1,113.12,154,0.804375,United Kingdom,0
15281.0,58,9,2332.15,1211,3.914820143884892,United Kingdom,1
15286.0,49,1,240.55,55,4.45,United Kingdom,1
15287.0,21,2,486.69,433,2.559,United Kingdom,1
15288.0,42,5,2306.52,775,3.3252272727272727,United Kingdom,1
15289.0,28,3,939.78,1008,1.2341379310344829,United Kingdom,1
15290.0,4,18,7943.22,4501,3.250686274509804,United Kingdom,1
15291.0,25,15,4668.3,2103,5.093495145631068,United Kingdom,1
15292.0,200,1,180.94,56,4.6328,United Kingdom,0
15296.0,50,6,3672.86,1766,3.4776288659793813,United Kingdom,1
15297.0,9,3,641.94,292,2.7343589743589742,United Kingdom,1
15298.0,1,12,4799.9,3116,2.391927083333333,United Kingdom,1
15299.0,66,7,4507.01,2948,88.51571428571428,United Kingdom,1
15300.0,63,1,496.44,292,2.862142857142857,United Kingdom,1
15301.0,50,12,5070.35,2775,3.0046090534979424,United Kingdom,1
15303.0,289,1,574.02,248,3.8406451612903223,United Kingdom,0
15304.0,60,8,694.4000000000001,104,7.467391304347826,United Kingdom,1
15306.0,63,3,1174.35,810,2.6510344827586207,United Kingdom,1
15307.0,95,1,205.3,37,6.745833333333334,United Kingdom,1
15308.0,273,1,310.47,175,4.033684210526316,United Kingdom,0
15311.0,0,91,60767.9,38194,2.506036149642707,United Kingdom,3
15312.0,74,4,924.85,516,2.3721276595744683,United Kingdom,1
15313.0,109,1,52.0,25,2.08,United Kingdom,1
15314.0,198,1,327.97,313,1.71375,United Kingdom,0
15315.0,63,2,570.5,862,0.8824324324324324,United Kingdom,1
15316.0,326,1,165.0,100,1.65,United Kingdom,0
15318.0,3,1,312.62,642,0.5857575757575758,United Kingdom,1
15319.0,283,1,204.5,175,3.24125,United Kingdom,0
15320.0,43,1,267.13,326,3.0636111111111117,United Kingdom,1
15321.0,70,3,2748.31,1181,3.425684210526316,United Kingdom,1
15322.0,85,1,679.68,416,3.112142857142857,United Kingdom,1
15325.0,103,1,162.29,232,1.089591836734694,United Kingdom,1
15326.0,333,1,311.71,386,1.4520689655172414,United Kingdom,0
15327.0,52,1,208.75,116,4.397,United Kingdom,1
15329.0,38,3,1049.7,486,3.6938596491228073,United Kingdom,1
15330.0,31,2,714.96,1312,0.5607692307692308,United Kingdom,1
15332.0,365,4,1661.06,652,2.841142857142857,Lithuania,0
15333.0,207,1,1028.56,344,2.96375,United Kingdom,0
15334.0,156,3,351.67,274,1.496363636363636,United Kingdom,0
15335.0,53,1,173.97,80,2.816388888888889,United Kingdom,1
15339.0,65,2,574.07,416,2.373953488372093,United Kingdom,1
15341.0,80,1,2020.52,812,2.9717647058823533,United Kingdom,1
15342.0,129,1,406.09,283,2.368333333333333,United Kingdom,1
15343.0,86,1,364.5,84,6.39047619047619,United Kingdom,1
15344.0,0,3,563.94,116,7.559230769230769,United Kingdom,1
15345.0,45,1,393.54,81,7.730499999999999,United Kingdom,1
15346.0,332,1,252.42,144,2.5700000000000003,United Kingdom,0
15347.0,365,1,201.6,130,2.2700000000000005,United Kingdom,0
15348.0,71,1,158.04,84,2.1133333333333333,United Kingdom,1
15349.0,157,2,473.81,327,2.9402777777777778,United Kingdom,0
15350.0,372,1,115.65,51,2.6700000000000004,United Kingdom,0
15351.0,11,7,1960.11,753,2.8291555555555554,United Kingdom,1
15353.0,254,2,777.02,343,3.312857142857143,United Kingdom,0
15355.0,28,2,277.05,45,6.114285714285715,United Kingdom,1
15356.0,30,10,2766.5,1673,1.9985356454720615,United Kingdom,1
15358.0,4,22,8347.2,7050,1.9899274047186932,United Kingdom,1
15360.0,39,1,427.93,223,2.3515384615384614,United Kingdom,1
15361.0,361,1,418.92,336,1.3442857142857143,United Kingdom,0
15363.0,372,1,326.0,144,2.9875000000000003,United Kingdom,0
15364.0,95,2,913.19,493,1.9779310344827583,United Kingdom,1
15365.0,25,7,2314.32,1084,3.088421052631579,United Kingdom,1
15366.0,74,2,602.51,621,2.473636363636364,United Kingdom,1
15367.0,56,4,1877.59,1057,2.9531578947368424,United Kingdom,1
15368.0,20,1,446.94000000000005,230,3.56,United Kingdom,1
15370.0,40,7,2386.05,830,3.799255319148936,United Kingdom,1
15372.0,136,1,2007.4,2924,0.8248148148148148,United Kingdom,1
15373.0,7,12,2415.91,500,5.201363636363637,United Kingdom,1
15374.0,128,1,168.0,126,3.8166666666666655,United Kingdom,1
15376.0,39,3,1233.36,619,2.895299145299145,United Kingdom,1
15379.0,168,7,3703.29,2305,2.5399484536082477,United Kingdom,0
15380.0,8,5,1690.2600000000002,376,6.140555555555555,United Kingdom,1
15381.0,213,2,596.85,171,6.2,United Kingdom,0
15382.0,14,6,5955.71,4012,2.4367549668874173,United Kingdom,1
15384.0,169,2,642.41,596,1.8617073170731704,United Kingdom,0
15385.0,39,1,316.88,161,2.22,United Kingdom,1
15386.0,185,1,394.14,446,1.3864516129032256,United Kingdom,0
15388.0,269,1,140.54,88,2.063,Canada,0
15389.0,171,1,500.0,400,1.25,United Kingdom,0
15392.0,4,4,1535.53,1277,2.1430952380952384,United Kingdom,1
15393.0,15,2,231.86,150,1.5783333333333334,United Kingdom,1
15394.0,9,4,2183.54,910,3.2396470588235293,United Kingdom,1
15395.0,325,1,107.45,17,6.542857142857143,United Kingdom,0
15396.0,112,1,288.18,122,3.599285714285714,United Kingdom,1
15397.0,289,1,94.0,20,4.933333333333334,United Kingdom,0
15398.0,15,2,1345.53,769,2.694794520547945,United Kingdom,1
15399.0,0,3,815.77,611,1.9098,United Kingdom,1
15400.0,91,5,716.2,390,2.1041666666666665,United Kingdom,1
15402.0,148,2,626.77,694,3.5076190476190474,United Kingdom,0
15405.0,188,1,349.1,193,3.6,United Kingdom,0
15406.0,30,2,510.71,254,3.2645283018867928,United Kingdom,1
15407.0,33,4,1056.44,558,3.8966666666666665,United Kingdom,1
15408.0,263,1,267.18,106,4.476176470588236,United Kingdom,0
15410.0,83,8,3450.84,1200,3.8858196721311473,United Kingdom,1
15411.0,25,4,1358.88,530,4.114242424242424,United Kingdom,1
15412.0,170,1,190.53,108,3.471,United Kingdom,0
15414.0,9,3,774.9000000000001,443,3.2115384615384617,United Kingdom,1
15415.0,312,1,572.8100000000001,575,1.7456250000000002,United Kingdom,0
15416.0,64,4,3984.32,2090,3.266666666666667,United Kingdom,1
15417.0,84,1,508.8,284,1.8735714285714289,United Kingdom,1
15419.0,24,1,135.86,230,1.3112499999999998,United Kingdom,1
15421.0,58,4,950.36,500,2.674150943396226,United Kingdom,1
15422.0,322,2,97.7,38,3.016666666666667,United Kingdom,0
15423.0,37,1,43.5,101,3.93,United Kingdom,1
15424.0,253,2,383.34,554,1.7388235294117649,United Kingdom,0
15426.0,18,5,1447.39,674,2.68777397260274,United Kingdom,1
15427.0,32,3,1483.14,1013,2.1190522875816997,United Kingdom,1
15428.0,14,1,93.78,102,1.8633333333333333,United Kingdom,1
15429.0,26,2,397.35,380,2.0679268292682926,United Kingdom,1
15432.0,22,1,171.19,65,2.909,United Kingdom,1
15433.0,213,2,533.3,534,1.2573170731707315,United Kingdom,0
15434.0,7,5,1041.48,647,3.250181818181818,United Kingdom,1
15435.0,21,1,149.29,54,3.735172413793104,United Kingdom,1
15436.0,11,3,1122.53,613,2.1387841945288755,United Kingdom,1
15437.0,261,1,200.16,79,2.845333333333333,United Kingdom,0
15438.0,130,1,156.57999999999998,59,3.5376,United Kingdom,1
15440.0,54,3,383.68,197,2.338709677419355,United Kingdom,1
15442.0,248,1,594.0,120,4.95,United Kingdom,0
15443.0,1,7,3236.91,1663,2.966649214659686,United Kingdom,1
15444.0,8,2,1418.26,764,2.800821917808219,United Kingdom,1
15445.0,263,1,113.5,58,5.55,United Kingdom,0
15447.0,330,1,155.17,85,3.121111111111111,United Kingdom,0
15448.0,312,1,494.64,232,3.5778571428571424,United Kingdom,0
15449.0,25,3,974.52,812,1.901166666666667,United Kingdom,1
15450.0,29,1,429.84,376,2.1726666666666667,United Kingdom,1
15452.0,29,3,538.73,283,2.589827586206897,United Kingdom,1
15453.0,1,7,1388.37,845,2.5453146853146853,United Kingdom,1
15454.0,361,1,179.1,86,2.782,United Kingdom,0
15456.0,282,3,447.22,660,1.605,United Kingdom,0
15457.0,261,1,237.07,132,1.882586206896552,United Kingdom,0
15458.0,24,1,161.64,156,1.2242857142857144,United Kingdom,1
15460.0,353,1,216.76,109,2.828275862068965,United Kingdom,0
15462.0,93,3,234.6,172,1.55,United Kingdom,1
15463.0,28,1,126.14,106,1.8557142857142856,United Kingdom,1
15464.0,337,1,1048.85,350,4.210891719745223,United Kingdom,0
15465.0,19,18,7354.62,1257,6.698762886597938,United Kingdom,1
15466.0,84,1,334.53,246,1.9087719298245611,United Kingdom,1
15467.0,8,3,524.88,310,2.2582692307692307,United Kingdom,1
15468.0,50,2,467.51,155,4.485833333333333,United Kingdom,1
15469.0,49,2,538.55,153,6.004166666666666,United Kingdom,1
15471.0,1,1,469.48,266,1.9992207792207792,United Kingdom,1
15472.0,112,1,371.56,251,2.2892105263157894,United Kingdom,1
15473.0,13,7,1771.2,672,2.659090909090909,United Kingdom,1
15475.0,76,1,454.11,319,1.8268965517241376,United Kingdom,1
15478.0,39,2,1441.42,585,3.523260869565217,United Kingdom,1
15480.0,115,1,905.5,303,4.2637777777777774,Malta,1
15482.0,15,12,11054.96,5020,3.830816326530612,United Kingdom,1
15483.0,160,4,233.81,295,1.6330681818181818,United Kingdom,0
15484.0,0,4,3594.31,3152,2.175478723404255,United Kingdom,1
15485.0,29,3,2575.0,1306,3.181627906976744,United Kingdom,1
15488.0,92,1,91.32,73,8.03,United Kingdom,1
15489.0,22,3,1134.28,608,2.978,United Kingdom,1
15491.0,94,6,3100.09,1646,3.89538961038961,United Kingdom,1
15492.0,27,2,659.4599999999999,483,2.5388571428571427,United Kingdom,1
15493.0,32,5,2001.8,560,4.442053872053872,United Kingdom,1
15494.0,20,2,1299.23,1148,2.39016,United Kingdom,1
15497.0,17,2,1262.2,624,3.5933333333333333,United Kingdom,1
15498.0,2,27,13316.4,6105,3.17880859375,United Kingdom,1
15500.0,7,4,1131.56,572,4.561323529411765,United Kingdom,1
15502.0,15,12,10384.93,4236,19.689953051643197,United Kingdom,1
15503.0,362,1,147.09,74,2.053142857142857,United Kingdom,0
15504.0,80,1,52.83,33,2.2315384615384617,United Kingdom,1
15505.0,52,5,3610.96,2390,2.352061855670103,United Kingdom,1
15506.0,22,3,979.26,848,1.7823170731707318,United Kingdom,1
15507.0,171,1,492.36,162,4.053260869565217,United Kingdom,0
15508.0,188,6,1000.27,440,3.392608695652174,United Kingdom,0
15510.0,330,1,250.0,2,125.0,United Kingdom,0
15511.0,11,5,909.23,271,3.993375,United Kingdom,1
15512.0,155,2,121.0,68,1.95,United Kingdom,0
15513.0,32,19,14758.22,5709,4.107370129870129,United Kingdom,1
15514.0,11,11,4139.46,2160,2.359213483146068,United Kingdom,1
15516.0,44,3,62.43,27,2.7786666666666666,United Kingdom,1
15517.0,232,1,267.03,293,1.807777777777778,United Kingdom,0
15518.0,63,8,1942.45,1273,2.4641588785046733,United Kingdom,1
15520.0,1,1,343.5,314,1.7244444444444444,United Kingdom,1
15521.0,39,8,3000.2,1836,3.418594594594594,United Kingdom,1
15522.0,32,2,398.84,573,0.9498245614035088,United Kingdom,1
15523.0,83,1,412.0100000000001,132,3.631,United Kingdom,1
15524.0,24,1,440.0,4,110.0,United Kingdom,1
15525.0,1,3,825.92,416,2.703258426966292,United Kingdom,1
15526.0,32,2,148.44,24,5.494999999999999,United Kingdom,1
15527.0,18,8,2429.78,992,3.3190797546012267,United Kingdom,1
15528.0,253,1,229.33,123,2.607692307692308,United Kingdom,0
15529.0,22,11,3995.23,3496,1.7170982142857143,United Kingdom,1
15530.0,21,4,1502.35,950,2.843518518518519,United Kingdom,1
15531.0,7,2,2007.44,1105,3.037982456140351,United Kingdom,1
15532.0,24,4,1580.93,521,3.8781640625,United Kingdom,1
15533.0,18,3,807.57,289,4.041927710843374,United Kingdom,1
15535.0,172,4,536.4,143,4.692666666666667,United Kingdom,0
15537.0,162,1,110.92,29,3.862083333333333,United Kingdom,0
15539.0,6,1,538.46,410,1.343658536585366,United Kingdom,1
15540.0,10,1,213.3,200,1.7133333333333334,United Kingdom,1
15541.0,113,1,85.13000000000001,49,2.0941379310344828,United Kingdom,1
15543.0,287,1,127.86,86,2.1992857142857143,United Kingdom,0
15544.0,8,9,3546.71,3109,1.5977992277992277,United Kingdom,1
15545.0,53,2,292.72,163,2.6919753086419758,United Kingdom,1
15547.0,6,14,4954.84,4032,2.603304843304844,United Kingdom,1
15549.0,76,3,1693.26,698,3.284173913043478,United Kingdom,1
15550.0,3,4,575.63,295,2.803934426229508,United Kingdom,1
15551.0,36,1,436.06,218,3.9306896551724138,United Kingdom,1
15552.0,216,1,90.12,60,1.7841176470588236,United Kingdom,0
15553.0,59,1,437.23,451,2.4103571428571438,United Kingdom,1
15554.0,277,1,217.2,74,4.810714285714285,United Kingdom,0
15555.0,11,16,4805.17,4439,1.696674082313682,United Kingdom,1
15556.0,23,1,279.77,236,1.7899999999999998,United Kingdom,1
15557.0,28,1,473.65,219,3.5595,United Kingdom,1
15561.0,11,4,800.59,267,4.274814814814815,United Kingdom,1
15562.0,351,1,134.55,39,3.45,United Kingdom,0
15563.0,21,4,1400.44,1501,1.883362831858407,United Kingdom,1
15565.0,49,2,173.16,60,4.56625,United Kingdom,1
15567.0,18,1,186.01,223,3.2357142857142853,United Kingdom,1
15568.0,2,3,758.29,461,2.5564150943396227,United Kingdom,1
15569.0,103,5,1375.71,666,2.165161290322581,United Kingdom,1
15570.0,6,12,4165.52,2067,3.6973993808049537,United Kingdom,1
15571.0,11,4,650.4300000000001,264,2.701578947368421,United Kingdom,1
15572.0,4,7,2552.86,1229,3.643627906976744,United Kingdom,1
15573.0,31,2,607.45,363,2.8558653846153845,United Kingdom,1
15574.0,177,4,702.25,349,2.5163690476190474,United Kingdom,0
15576.0,37,1,940.67,404,3.581111111111112,United Kingdom,1
15577.0,150,3,258.88,89,3.0605128205128205,United Kingdom,0
15578.0,161,1,127.1,52,2.3884615384615384,United Kingdom,0
15579.0,68,2,348.6,120,4.046666666666667,United Kingdom,1
15581.0,120,13,3679.97,286,22.55167785234899,United Kingdom,1
15582.0,24,3,682.9100000000001,453,2.3970454545454545,United Kingdom,1
15584.0,23,4,725.11,314,3.0995121951219518,United Kingdom,1
15585.0,176,1,455.3,320,2.2641935483870967,United Kingdom,0
15587.0,49,4,913.68,312,2.9166666666666665,United Kingdom,1
15589.0,255,3,478.53,243,3.6893103448275855,United Kingdom,0
15592.0,46,1,388.58,354,1.5645833333333334,United Kingdom,1
15593.0,70,1,199.8,60,3.33,United Kingdom,1
15594.0,15,5,1771.78,983,3.1589320388349518,United Kingdom,1
15596.0,100,5,1406.59,561,4.183246753246753,United Kingdom,1
15597.0,34,1,324.57,279,1.6090909090909091,United Kingdom,1
15598.0,52,1,240.68,160,2.5564285714285715,United Kingdom,1
15599.0,26,2,761.74,718,1.8890384615384617,United Kingdom,1
15601.0,10,14,6776.56,4983,2.685853658536585,United Kingdom,1
15602.0,7,9,1297.87,1137,2.409782608695652,United Kingdom,1
15603.0,78,1,48.48,96,0.505,United Kingdom,1
15604.0,51,1,216.39,159,1.543529411764706,United Kingdom,1
15605.0,35,5,1198.23,441,4.588358208955224,United Kingdom,1
15606.0,60,9,2920.16,892,3.717922077922077,United Kingdom,1
15607.0,336,1,104.76,202,1.1753846153846153,United Kingdom,0
15608.0,27,4,1093.68,714,3.255666666666667,United Kingdom,1
15609.0,183,1,298.48,148,4.44625,United Kingdom,0
15610.0,51,1,112.46,66,1.8733333333333333,United Kingdom,1
15611.0,9,13,1591.45,504,5.777674418604651,United Kingdom,1
15612.0,35,2,195.15,52,6.141666666666667,United Kingdom,1
15615.0,9,23,10399.74,5508,2.562931442080378,United Kingdom,1
15618.0,32,4,776.851,454,2.550911111111111,United Kingdom,1
15619.0,10,1,336.40000000000003,136,4.416666666666667,United Kingdom,1
15620.0,56,3,1553.18,915,3.7297,United Kingdom,1
15621.0,3,4,1293.03,501,2.06625,United Kingdom,1
15622.0,42,9,3709.56,1674,4.08372972972973,United Kingdom,1
15623.0,140,1,301.03,125,4.2905263157894735,United Kingdom,0
15624.0,116,4,588.13,357,3.6561764705882354,United Kingdom,1
15625.0,103,4,1534.26,1188,1.62359375,United Kingdom,1
15626.0,74,2,675.8,766,1.646938775510204,United Kingdom,1
15628.0,4,9,2870.24,1894,2.3046451612903227,United Kingdom,1
15630.0,44,2,1186.35,800,2.8271666666666664,United Kingdom,1
15632.0,15,8,3285.31,2109,2.695928143712575,United Kingdom,1
15634.0,16,1,243.55,99,3.7266666666666666,United Kingdom,1
15636.0,89,2,724.76,284,3.1712,United Kingdom,1
15637.0,52,1,223.36,128,3.026666666666667,United Kingdom,1
15639.0,133,1,425.32,323,4.3084,United Kingdom,1
15640.0,3,15,12515.66,6607,2.7894628099173557,United Kingdom,1
15641.0,104,4,1887.2,1562,1.9095798319327733,United Kingdom,1
15643.0,191,3,664.0,246,5.933030303030303,United Kingdom,0
15644.0,165,4,813.0,557,1.7819327731092438,United Kingdom,0
15645.0,18,1,612.01,256,2.9526923076923075,United Kingdom,1
15646.0,157,3,447.64,394,2.914285714285714,United Kingdom,0
15648.0,203,2,657.35,221,4.58,United Kingdom,0
15649.0,335,2,816.0,192,4.25,United Kingdom,0
15651.0,36,3,646.3,479,2.1584375,United Kingdom,1
15652.0,90,1,337.74,208,3.8533333333333335,United Kingdom,1
15653.0,92,2,877.4399999999999,1200,0.9066666666666666,United Kingdom,1
15654.0,8,2,922.53,475,3.070952380952381,United Kingdom,1
15655.0,242,1,560.67,324,3.0920588235294115,United Kingdom,0
15656.0,44,4,748.5,343,4.41127659574468,United Kingdom,1
15657.0,22,1,30.0,24,1.25,United Kingdom,1
15658.0,189,5,1024.1,242,6.244791666666667,United Kingdom,0
15659.0,43,1,306.45,111,5.459090909090909,United Kingdom,1
15660.0,24,9,1600.86,1050,2.3347777777777776,United Kingdom,1
15661.0,316,2,309.8,236,0.91,United Kingdom,0
15663.0,105,1,138.14,106,2.51,United Kingdom,1
15664.0,50,1,386.43,157,4.165294117647059,United Kingdom,1
15665.0,167,2,2242.01,1666,2.2631896551724138,United Kingdom,0
15667.0,39,1,301.32,240,1.5553846153846154,United Kingdom,1
15668.0,217,1,76.32000000000001,72,1.06,United Kingdom,0
15669.0,39,4,684.34,342,3.212121212121212,United Kingdom,1
15670.0,296,1,173.05,91,3.15,United Kingdom,0
15671.0,18,7,2657.13,1699,2.4162820512820518,United Kingdom,1
15673.0,87,4,2881.02,1514,2.949225806451613,United Kingdom,1
15674.0,72,5,2446.6,1275,5.779999999999999,United Kingdom,1
15675.0,80,3,323.69,527,2.8790476190476197,United Kingdom,1
15676.0,18,3,3435.76,2252,3.195841584158416,United Kingdom,1
15677.0,48,1,657.23,319,3.582121212121212,United Kingdom,1
15678.0,52,1,352.7,184,2.04,United Kingdom,1
15679.0,23,4,781.28,1170,1.1043636363636364,United Kingdom,1
15680.0,8,3,1333.68,952,2.42,United Kingdom,1
15681.0,24,5,1426.16,816,1.9690566037735848,United Kingdom,1
15683.0,116,1,193.75,131,2.163,United Kingdom,1
15687.0,8,9,2993.1,1310,4.248253012048193,United Kingdom,1
15689.0,119,2,254.1,84,3.5,United Kingdom,1
15690.0,3,2,239.76,408,0.6831578947368421,United Kingdom,1
15691.0,251,1,136.8,72,1.9,United Kingdom,0
15692.0,27,1,191.04,138,1.9041666666666668,United Kingdom,1
15694.0,0,14,6479.4,1677,4.71076923076923,United Kingdom,1
15695.0,266,2,409.98,212,2.887272727272727,United Kingdom,0
15696.0,32,8,2736.46,1028,4.26625730994152,United Kingdom,1
15699.0,17,1,309.65,113,6.181111111111111,United Kingdom,1
15700.0,171,2,696.68,357,2.933488372093023,United Kingdom,0
15701.0,1,4,1542.14,923,2.94168776371308,United Kingdom,1
15703.0,264,1,211.5,66,2.93,United Kingdom,0
15704.0,139,4,2293.62,1028,3.227008547008547,United Kingdom,1
15705.0,200,1,143.1,62,6.05,United Kingdom,0
15706.0,63,4,1060.56,321,5.126181818181818,United Kingdom,1
15707.0,34,4,945.58,605,2.281495327102804,United Kingdom,1
15708.0,40,7,3364.24,1267,4.0928125,United Kingdom,1
15709.0,283,1,133.25,121,2.415,United Kingdom,0
15712.0,8,5,1072.36,486,3.666792452830189,United Kingdom,1
15713.0,142,2,356.7,150,5.338421052631579,United Kingdom,0
15714.0,11,2,330.88,187,3.0614285714285714,United Kingdom,1
15716.0,145,4,1118.81,744,2.288728813559322,United Kingdom,0
15717.0,233,1,150.3,70,2.4714285714285715,United Kingdom,0
15719.0,32,13,5045.61,2725,2.200554962646745,United Kingdom,1
15720.0,23,1,598.73,281,2.46609375,United Kingdom,1
15721.0,11,1,507.08,409,2.0571428571428574,United Kingdom,1
15722.0,35,5,2222.56,1026,3.047536231884058,United Kingdom,1
15723.0,364,1,203.1,87,2.5853658536585367,United Kingdom,0
15724.0,200,2,218.25,73,3.413636363636364,United Kingdom,0
15725.0,14,1,415.25,221,2.65125,United Kingdom,1
15727.0,16,7,5178.96,3065,3.2481456953642387,United Kingdom,1
15729.0,212,1,85.0,28,3.75,United Kingdom,0
15730.0,65,3,1120.88,689,2.9675714285714285,United Kingdom,1
15732.0,211,2,294.12,215,1.8907142857142856,United Kingdom,0
15733.0,282,1,162.3,62,4.35,United Kingdom,0
15734.0,114,2,1339.45,346,4.843846153846154,United Kingdom,1
15737.0,14,8,1205.12,599,3.910416666666667,United Kingdom,1
15738.0,18,16,4812.42,2982,2.12121387283237,United Kingdom,1
15739.0,65,1,449.12,472,2.52375,United Kingdom,1
15740.0,48,1,154.88,152,2.4722222222222223,United Kingdom,1
15743.0,15,4,784.46,216,4.683863636363636,United Kingdom,1
15744.0,77,1,34.8,120,0.29,United Kingdom,1
15745.0,18,4,1094.59,421,4.3022580645161295,United Kingdom,1
15746.0,133,1,196.88,178,1.4835714285714283,United Kingdom,1
15747.0,12,3,974.04,480,2.459569892473118,United Kingdom,1
15748.0,39,1,149.31,51,3.736190476190477,United Kingdom,1
15749.0,234,3,44534.3,18028,3.044,United Kingdom,0
15750.0,2,8,2465.48,1786,2.4343003412969284,United Kingdom,1
15752.0,39,7,2637.38,1978,1.752676399026764,United Kingdom,1
15753.0,304,1,79.2,144,0.55,United Kingdom,0
15754.0,50,3,458.57,199,2.7239285714285715,United Kingdom,1
15755.0,9,6,2364.25,1427,3.1785106382978725,United Kingdom,1
15756.0,60,4,532.96,242,2.477239583333333,United Kingdom,1
15757.0,65,2,714.42,491,2.729555555555556,United Kingdom,1
15758.0,24,1,205.25,47,4.427777777777778,United Kingdom,1
15759.0,217,3,253.04,60,5.174285714285714,United Kingdom,0
15762.0,64,2,583.75,251,4.001891891891892,United Kingdom,1
15763.0,31,2,1086.92,271,6.6593442622950825,United Kingdom,1
15764.0,87,6,3279.97,2050,2.836666666666667,United Kingdom,1
15766.0,63,1,315.06,170,3.208181818181818,United Kingdom,1
15768.0,115,3,621.8299999999999,244,7.899259259259259,United Kingdom,1
15769.0,6,26,56252.72,29672,2.050769230769231,United Kingdom,1
15773.0,5,1,635.6800000000001,311,1.334,United Kingdom,1
15774.0,68,1,270.8,87,4.802,United Kingdom,1
15775.0,244,1,104.9,68,2.4714285714285715,United Kingdom,0
15776.0,132,1,241.62,138,4.183888888888889,United Kingdom,1
15777.0,240,4,1047.11,378,3.823333333333333,United Kingdom,0
15780.0,183,3,475.28,220,4.157586206896552,United Kingdom,0
15781.0,24,3,345.46,180,3.9675,United Kingdom,1
15782.0,9,3,2614.74,864,6.1141860465116284,United Kingdom,1
15783.0,10,1,246.3,212,3.4364285714285714,United Kingdom,1
15785.0,32,5,2328.9700000000003,1612,3.243373493975904,United Kingdom,1
15786.0,45,3,4932.2,3364,2.732322097378277,United Kingdom,1
15787.0,25,3,948.05,540,2.164708737864078,United Kingdom,1
15789.0,357,1,351.3,438,0.9984,United Kingdom,0
15790.0,9,1,220.85,114,3.424285714285714,United Kingdom,1
15791.0,43,2,1612.69,731,3.256266666666667,United Kingdom,1
15793.0,14,3,965.61,553,3.0975,United Kingdom,1
15795.0,149,1,610.01,581,3.058095238095238,United Kingdom,0
15796.0,0,8,2711.56,861,3.902255639097744,United Kingdom,1
15797.0,112,4,2207.4,873,4.23125,United Kingdom,1
15799.0,75,3,884.14,955,2.267448979591837,United Kingdom,1
